Nummer;Name;Name mit Ort;Globale ID;GKZ;Ort;Teilort;Landkreis;Tarifzonen;Verkehrsmittel;Linien (EFA);Linien (DIVA);Anzahl Linien;Betriebszweige;X-Koordinate;Y-Koordinate
4346;Mörikeschule;Ötlingen Mörikeschule;de:08116:4346;8116033;Kirchheim (T);Ötlingen;ES;61;"Ruftaxi;Bus";163,RT163;31163_,50163_;2;31,5;9,417319298;48,65444769
4347;Brühl;Lindorf Brühl;de:08116:4347;8116033;Kirchheim (T);Lindorf;ES;61;"Bus;Ruftaxi";163,RT163;31163_,50163_;2;31,5;9,414873579;48,64752325
4349;Kreissparkasse;Lindorf Kreissparkasse;de:08116:4349;8116033;Kirchheim (T);Lindorf;ES;61;"Bus;Ruftaxi";163,RT163;31163_,50163_;2;31,5;9,414312534;48,6453041
4350;Schlossgymnasium;Kirchheim (T) Schlossgymnasium;de:08116:4350;8116033;Kirchheim (T);Kirchheim (T);ES;61;"Bus;Ruftaxi";163,RT163;31163_,50163_;2;31,5;9,467504289;48,64483943
4351;Habichtweg;Kirchheim (T) Habichtweg;de:08116:4351;8116033;Kirchheim (T);Kirchheim (T);ES;61;"Bus;Ruftaxi";152,163,165,RT163;31152_,31163_,31165_,50163_;4;31,5;9,468147514;48,64835292
4352;Milanweg;Kirchheim (T) Milanweg;de:08116:4352;8116033;Kirchheim (T);Kirchheim (T);ES;61;"Bus;Ruftaxi";163,RT163;31163_,50163_;2;31,5;9,472463342;48,64837125
4353;Benzenhofweg;Kirchheim (T) Benzenhofweg;de:08116:4353;8116033;Kirchheim (T);Kirchheim (T);ES;61;"Bus;Ruftaxi";163,RT163;31163_,50163_;2;31,5;9,472494073;48,65020561
4354;Schafhof;Kirchheim (T) Schafhof;de:08116:4354;8116033;Kirchheim (T);Kirchheim (T);ES;61;"Ruftaxi;Bus";163,RT163;31163_,50163_;2;31,5;9,468994867;48,65045374
4355;Waldfriedhof;Kirchheim (T) Waldfriedhof;de:08116:4355;8116033;Kirchheim (T);Kirchheim (T);ES;61;Bus;168;31168_;1;31;9,459002185;48,66048482
4356;Uhlandgymnasium;Kirchheim (T) Uhlandgymnasium;de:08116:4356;8116033;Kirchheim (T);Kirchheim (T);ES;61;Ruftaxi;RT16;51016_;1;51;9,44673731;48,64127095
4357;Holbeinweg;Kirchheim (T) Holbeinweg;de:08116:4357;8116033;Kirchheim (T);Kirchheim (T);ES;61;Ruftaxi;RT16;51016_;1;51;9,443717452;48,64196608
4358;Rembrandtweg;Kirchheim (T) Rembrandtweg;de:08116:4358;8116033;Kirchheim (T);Kirchheim (T);ES;61;Ruftaxi;RT16;51016_;1;51;9,440077869;48,64318507
4359;Max-Eyth-Schule;Kirchheim (T) Max-Eyth-Schule;de:08116:4359;8116033;Kirchheim (T);Kirchheim (T);ES;61;Bus;166;31166_;1;31;9,4368496;48,6496181
4361;Badwiesen;Kirchheim (T) Badwiesen;de:08116:4361;8116033;Kirchheim (T);Kirchheim (T);ES;61;"Ruftaxi;Bus";163,RT163;31163_,50163_;2;31,5;9,43669204;48,64709177
4362;Lerchenstraße;Weilheim (T) Lerchenstraße;de:08116:4362;8116070;Weilheim (T);Weilheim (T);ES;71;"Bus;Ruftaxi";174,177,RT177;31174_,31177_,50177_;3;31,5;9,54446938;48,61533776
4363;Ziegelwasen;Kirchheim (T) Ziegelwasen;de:08116:4363;8116033;Kirchheim (T);Kirchheim (T);ES;61;"Bus;Ruftaxi";144,168,RT144,RT178;31144_,31144q,31168_,50144_,50178_;5;31,5;9,457104849;48,65033074
4364;Hugo-Wolf-Weg;Kirchheim (T) Hugo-Wolf-Weg;de:08116:4364;8116033;Kirchheim (T);Kirchheim (T);ES;61;"Ruftaxi;Bus";144,168,RT144;31144_,31144q,31168_,50144_;4;31,5;9,459561369;48,65480826
4365;Wellingen Kirchle;Notzingen Wellingen Kirchle;de:08116:4365;8116048;Notzingen;Notzingen;ES;51,61;"Bus;Ruftaxi";168,RT144;31168_,50144_;2;31,5;9,470955392;48,67294519
4366;Wellingen Schlierbacher Str.;Notz. Well. Schlierbacher Str.;de:08116:4366;8116048;Notzingen;Notzingen;ES;51,61;"Bus;Ruftaxi";144,168,RT144;31144_,31144q,31168_,50144_;4;31,5;9,475414346;48,67352036
4368;Ötlinger Straße;Notzingen Ötlinger Straße;de:08116:4368;8116048;Notzingen;Notzingen;ES;51,61;Bus;168;31168_;1;31;9,455886988;48,67027214
4369;Freitagshof;Wernau (N) Freitagshof;de:08116:4369;8116072;Wernau (N);Wernau (N);ES;41,51;Bus;168;31168_;1;31;9,431029546;48,67053882
4371;Hans-Thoma-Weg;Kirchheim (T) Hans-Thoma-Weg;de:08116:4371;8116033;Kirchheim (T);Kirchheim (T);ES;61;Ruftaxi;RT16;51016_;1;51;9,447609248;48,64013449
4373;Amtsgericht;Nürtingen Amtsgericht;de:08116:4373;8116049;Nürtingen;Nürtingen;ES;50,6;"Bus;Nachtbus;Ruftaxi";180,183,185,195,N81,RT180,RT183;31180_,31183_,31185_,31195_,34081_,50180_,50183_;7;31,34,50;9,342867389;48,62376818
4375;Plochinger Straße;Nürtingen Plochinger Straße;de:08116:4375;8116049;Nürtingen;Nürtingen;ES;50,6;"Bus;Ruftaxi";166,171,RT166;31166_,31171_,50166_;3;31,5;9,343914461;48,62813547
4376;Kirchheimer Straße;Nürtingen Kirchheimer Straße;de:08116:4376;8116049;Nürtingen;Nürtingen;ES;50,6;Bus;171,181;31171_,31181_;2;31;9,349223582;48,62491809
4377;Ph.-M.-Hahn-Schule;Nürtingen Ph.-M.-Hahn-Schule;de:08116:4377;8116049;Nürtingen;Nürtingen;ES;50,6;Bus;166;31166_;1;31;9,347932083;48,62844712
4378;Ostsiedlung;Nürtingen Ostsiedlung;de:08116:4378;8116049;Nürtingen;Nürtingen;ES;50,6;Bus;166;31166_;1;31;9,358564989;48,62614831
4379;West;Reudern West;de:08116:4379;8116049;Nürtingen;Reudern;ES;50,6;"Bus;Ruftaxi";166,RT166;31166_,50166_;2;31,5;9,37876378;48,627972
4380;Mitte;Reudern Mitte;de:08116:4380;8116049;Nürtingen;Reudern;ES;50,6;"Ruftaxi;Bus";166,166A,RT166;31166_,31166a,50166_;3;31,5;9,385447774;48,62923574
4381;Ost;Reudern Ost;de:08116:4381;8116049;Nürtingen;Reudern;ES;50,6;"Ruftaxi;Bus";166,RT166;31166_,50166_;2;31,5;9,390612699;48,63050426
4382;Bürgersee;Kirchheim (T) Bürgersee;de:08116:4382;8116033;Kirchheim (T);Kirchheim (T);ES;61;"Bus;Ruftaxi";166,RT166;31166_,50166_;2;31,5;9,407994697;48,63428375
4383;Nägelestal;Kirchheim (T) Nägelestal;de:08116:4383;8116033;Kirchheim (T);Kirchheim (T);ES;61;"Bus;Ruftaxi";166,RT166;31166_,50166_;2;31,5;9,434238152;48,64264073
4384;Steingaustraße;Kirchheim (T) Steingaustraße;de:08116:4384;8116033;Kirchheim (T);Kirchheim (T);ES;61;"Bus;Ruftaxi";166,RT166;31166_,50166_;2;31,5;9,442686143;48,64815697
4385;Henriettenstraße;Kirchheim (T) Henriettenstraße;de:08116:4385;8116033;Kirchheim (T);Kirchheim (T);ES;61;"Bus;Ruftaxi";166,RT166;31166_,50166_;2;31,5;9,444218417;48,64646944
4386;Am Wasen;Ötlingen Am Wasen;de:08116:4386;8116033;Kirchheim (T);Ötlingen;ES;61;"Ruftaxi;Bus";161,163,RT161,RT163;31161_,31163_,50161_,50163_;4;31,5;9,419692448;48,65746057
4387;Fauslerstraße;Jesingen Fauslerstraße;de:08116:4387;8116033;Kirchheim (T);Jesingen;ES;61,71;"Bus;Ruftaxi";165,173,175,177,RT165,RT177;31165_,31173_,31175_,31177_,50165_,50177_;6;31,5;9,477432893;48,6414534
4388;Siegenbergplatz;Reichenbach (F) Siegenbergpl.;de:08116:4388;8116058;Reichenbach (F);Reichenbach (F);ES;41,51;"Ruftaxi;Bus";142,148,RT142;31142_,31148_,50142_;3;31,5;9,447918479;48,71170509
4390;Friedhof;Ohmden Friedhof;de:08116:4390;8116053;Ohmden;Ohmden;ES;71;"Bus;Ruftaxi";165,RT165;31165_,50165_;2;31,5;9,519359891;48,64517456
4391;Rathaus;Ohmden Rathaus;de:08116:4391;8116053;Ohmden;Ohmden;ES;71;"Bus;Ruftaxi";165,RT165;31165_,50165_;2;31,5;9,524695798;48,64543811
4392;Siedlung;Ohmden Siedlung;de:08116:4392;8116053;Ohmden;Ohmden;ES;71;"Bus;Ruftaxi";165,RT165;31165_,50165_;2;31,5;9,533841132;48,64789599
4393;Platz;Holzmaden Platz;de:08116:4393;8116029;Holzmaden;Holzmaden;ES;71;"Bus;Ruftaxi";177,RT177;31177_,50177_;2;31,5;9,516411495;48,63419884
4394;Jahnstraße;Weilheim (T) Jahnstraße;de:08116:4394;8116070;Weilheim (T);Weilheim (T);ES;71;"Bus;Ruftaxi";173,175,177,RT177;31173_,31175_,31177_,50177_;4;31,5;9,531464271;48,62449016
4395;Kirchheimer Str./Hegelstraße;Weilh.(T) Kirchh.Str./Hegelstr;de:08116:4395;8116070;Weilheim (T);Weilheim (T);ES;71;"Ruftaxi;Bus";173,175,177,RT173,RT175,RT177;31173_,31175_,31177_,50173_,50175_,50177_;6;31,5;9,53162268;48,61891398
4396;Lange Morgen;Weilheim (T) Lange Morgen;de:08116:4396;8116070;Weilheim (T);Weilheim (T);ES;71;"Bus;Ruftaxi";173,175,177,RT173,RT175,RT177;31173_,31175_,31177_,50173_,50175_,50177_;6;31,5;9,522253704;48,62317445
4398;Neidlinger Straße;Weilheim (T) Neidlinger Straße;de:08116:4398;8116070;Weilheim (T);Weilheim (T);ES;71;"Bus;Ruftaxi";174,177,RT177;31174_,31177_,50177_;3;31,5;9,541653788;48,61204175
4399;Abzweigung Hepsisau;Weilheim (T) Abzw. Hepsisau;de:08116:4399;8116070;Weilheim (T);Weilheim (T);ES;71;"Bus;Ruftaxi";170,174,177,RT177;31170_,31174_,31177_,50177_;4;31,5;9,55031084;48,59378147
4400;Zazenhausen Krone;Zazenhausen Krone;de:08111:4400;8111000;Stuttgart;Stuttgart;S;20;"Ruftaxi;Bus";401,RT4;31401_,51004_;2;31,51;9,198173136;48,84090767
4401;Zuffenhausen Reibedanz;Zuffenhausen Reibedanz;de:08111:4401;8111000;Stuttgart;Stuttgart;S;20;Bus;401;31401_;1;31;9,188423445;48,83847817
4402;Werner und Pfleiderer;Werner und Pfleiderer;de:08111:4402;8111000;Stuttgart;Stuttgart;S;20;Bus;401,501,502,503;31401_,31501_,31502_,31503_;4;31;9,170302439;48,82154699
4403;Ziegeleistraße;Frickenhausen Ziegeleistraße;de:08116:4403;8116020;Frickenhausen;Frickenhausen;ES;60,7;"Ruftaxi;Bus";180,195,198,RT180,RT195,RT198;31180_,31195_,31198_,50180_,50195_,50198_;6;31,5;9,35897511;48,59412419
4404;Auf dem Lerchenberg;Nürtingen Auf dem Lerchenberg;de:08116:4404;8116049;Nürtingen;Nürtingen;ES;50,6;"Bus;Ruftaxi";E,166,167,180,185,194,195,RT185;30074a,31166_,31167_,31180_,31185_,31194_,31195_,50185_;8;30,31,50;9,335651529;48,61567812
4405;Rathaus;Hepsisau Rathaus;de:08116:4405;8116070;Weilheim (T);Hepsisau;ES;71;"Ruftaxi;Bus";174,177,RT177;31174_,31177_,50177_;3;31,5;9,53644187;48,58733626
4406;Fabrikstraße;Neidlingen Fabrikstraße;de:08116:4406;8116043;Neidlingen;Neidlingen;ES;71;"Bus;Ruftaxi";174,177,RT177;31174_,31177_,50177_;3;31,5;9,561060599;48,58271346
4407;Mitte;Neidlingen Mitte;de:08116:4407;8116043;Neidlingen;Neidlingen;ES;71;"Bus;Ruftaxi";170,174,177,RT177;31170_,31174_,31177_,50177_;4;31,5;9,563285783;48,58049037
4408;Leerwasen;Neidlingen Leerwasen;de:08116:4408;8116043;Neidlingen;Neidlingen;ES;71;"Bus;Ruftaxi";174,177,RT177;31174_,31177_,50177_;3;31,5;9,567987352;48,57674426
4409;Schlossgärten;Neidlingen Schlossgärten;de:08116:4409;8116043;Neidlingen;Neidlingen;ES;71;"Ruftaxi;Bus";174,177,RT177;31174_,31177_,50177_;3;31,5;9,566873555;48,57409689
4410;Industriegebiet;Nabern Industriegebiet;de:08116:4410;8116033;Kirchheim (T);Nabern;ES;61,71;"Bus;Ruftaxi";173,175,176,RT173,RT175,RT176;31173_,31175_,31176_,50173_,50175_,50176_;6;31,5;9,477062052;48,61654532
4411;Gartenstraße;Nabern Gartenstraße;de:08116:4411;8116033;Kirchheim (T);Nabern;ES;61,71;"Ruftaxi;Bus";173,175,176,RT173,RT175,RT176;31173_,31175_,31176_,50173_,50175_,50176_;6;31,5;9,484243334;48,61440204
4412;Fabrikstraße;Bissingen (T) Fabrikstraße;de:08116:4412;8116012;Bissingen (T);Bissingen (T);ES;71;"Ruftaxi;Bus";173,175,176,RT173,RT175,RT176;31173_,31175_,31176_,50173_,50175_,50176_;6;31,5;9,48962552;48,60579125
4413;Wilhelmstraße;Bissingen (T) Wilhelmstraße;de:08116:4413;8116012;Bissingen (T);Bissingen (T);ES;71;"Bus;Ruftaxi";173,175,176,RT173,RT175,RT176;31173_,31175_,31176_,50173_,50175_,50176_;6;31,5;9,491229608;48,60201648
4415;Rathaus;Bissingen (T) Rathaus;de:08116:4415;8116012;Bissingen (T);Bissingen (T);ES;71;"Bus;Ruftaxi";173,175,176,RT173,RT175,RT176;31173_,31175_,31176_,50173_,50175_,50176_;6;31,5;9,491322904;48,59905749
4416;See;Bissingen (T) See;de:08116:4416;8116012;Bissingen (T);Bissingen (T);ES;71;"Ruftaxi;Bus";173,175,176,RT173,RT175,RT176;31173_,31175_,31176_,50173_,50175_,50176_;6;31,5;9,492019067;48,59675238
4417;Rathaus;Ochsenwang Rathaus;de:08116:4417;8116012;Bissingen (T);Ochsenwang;ES;71;"Bus;Ruftaxi";176,RT176;31176_,50176_;2;31,5;9,510969099;48,57897211
4418;Oberlenningen;Oberlenningen;de:08116:4418;8116079;Lenningen;Oberlenningen;ES;71;"Ruftaxi;R-Bahn;Bus";R81,176,177,1771,179,RT176,RT177,RT179;11081_,31176_,31177_,311771,31179_,50176_,50177_,50179_;8;11,31,50;9,471188131;48,55379144
4419;Abzweig;Schlattstall Abzw.;de:08116:4419;8116079;Lenningen;Schlattstall;ES;71;"Bus;Ruftaxi";176,1771,RT176;31176_,311771,50176_;3;31,5;9,496369274;48,53019637
4420;Grünenbergstraße;Gutenberg Grünenbergstraße;de:08116:4420;8116079;Lenningen;Gutenberg;ES;71;"Ruftaxi;Bus";176,1771,RT176;31176_,311771,50176_;3;31,5;9,515224444;48,5336476
4421;Post;Gutenberg Post;de:08116:4421;8116079;Lenningen;Gutenberg;ES;71;"Bus;Ruftaxi";176,1771,RT176;31176_,311771,50176_;3;31,5;9,519993456;48,5339139
4422;Schlatterhöhe B465;Schopfloch Schlatterhöhe B465;de:08116:4422;8116079;Lenningen;Schopfloch (ES);ES;71;"Bus;Ruftaxi";176,1771,RT176;31176_,311771,50176_;3;31,5;9,526540952;48,52940569
4423;Kreislerstraße;Schopfloch Kreislerstraße;de:08116:4423;8116079;Lenningen;Schopfloch (ES);ES;71;"Ruftaxi;Bus";176,1771,RT176;31176_,311771,50176_;3;31,5;9,531881463;48,53643147
4424;Rathaus;Schopfloch Rathaus;de:08116:4424;8116079;Lenningen;Schopfloch (ES);ES;71;"Bus;Ruftaxi";176,1771,RT176;31176_,311771,50176_;3;31,5;9,532345819;48,53938795
4425;Reußensteinstraße;Schopfloch Reußensteinstraße;de:08116:4425;8116079;Lenningen;Schopfloch (ES);ES;71;"Bus;Ruftaxi";176,1771,RT176;31176_,311771,50176_;3;31,5;9,530915335;48,54115715
4427;Hermann-Löns-Straße;Nürtingen Hermann-Löns-Straße;de:08116:4427;8116049;Nürtingen;Nürtingen;ES;50,6;"Ruftaxi;Bus";183,RT183;31183_,50183_;2;31,5;9,351451145;48,61168313
4428;Untere Straße;Erkenbrechtsweiler Untere Str.;de:08116:4428;8116018;Erkenbrechtsweiler;Erkenbrechtsweiler;ES;70,71;"Bus;Ruftaxi";179,191,199,RT179,RT180,100;31179_,31191_,31199_,50179_,50180_,81100_;6;31,50,81;9,433524689;48,55786944
4429;Schule;Frickenhausen Schule;de:08116:4429;8116020;Frickenhausen;Frickenhausen;ES;60,7;"Ruftaxi;Bus";195,198,RT195,RT198;31195_,31198_,50195_,50198_;4;31,5;9,355735812;48,59037532
4430;Kelter;Frickenhausen Kelter;de:08116:4430;8116020;Frickenhausen;Frickenhausen;ES;60,7;"Ruftaxi;Bus";180,195,198,RT180,RT195,RT198;31180_,31195_,31198_,50180_,50195_,50198_;6;31,5;9,36231977;48,59169467
4431;Humboldtstraße;Linsenhofen Humboldtstraße;de:08116:4431;8116020;Frickenhausen;Linsenhofen;ES;60,7;"Bus;Ruftaxi";180,RT180;31180_,50180_;2;31,5;9,367123314;48,58300148
4432;Burrenhof;Erkenbrechtsweiler Burrenhof;de:08116:4432;8116018;Erkenbrechtsweiler;Erkenbrechtsweiler;ES;70,71;Bus;191;31191_;1;31;9,416153151;48,53755604
4433;Linsenhofen;Linsenhofen;de:08116:4433;8116020;Frickenhausen;Linsenhofen;ES;60,7;R-Bahn;R82;12082_;1;12;9,371572433;48,57978579
4436;Panorama Therme;Beuren Panorama Therme;de:08116:4436;8116011;Beuren;Beuren;ES;70,71;"Bus;Ruftaxi";180,191,199,RT180;31180_,31191_,31199_,50180_;4;31,5;9,39707587;48,56557298
4437;Gartenstraße;Beuren Gartenstraße;de:08116:4437;8116011;Beuren;Beuren;ES;70,71;"Bus;Ruftaxi";179,180,199,RT180;31179_,31180_,31199_,50180_;4;31,5;9,40184524;48,56900062
4438;Balzholz Rathaus;Beuren Balzholz Rathaus;de:08116:4438;8116011;Beuren;Beuren;ES;70,71;"Bus;Ruftaxi";179,180,199,RT180;31179_,31180_,31199_,50180_;4;31,5;9,390406616;48,56692675
4442;Lindenplatz;Neuffen Lindenplatz;de:08116:4442;8116046;Neuffen;Neuffen;ES;70;"Bus;Ruftaxi";179,192,199,RT180;31179_,31192_,31199_,50180_;4;31,5;9,372964531;48,55534806
4443;Max-Planck-Straße;Neuffen Max-Planck-Straße;de:08116:4443;8116046;Neuffen;Neuffen;ES;70;"Bus;Ruftaxi";179,180,199,RT180;31179_,31180_,31199_,50180_;4;31,5;9,381107658;48,56098678
4444;Säerstraße;Nürtingen Säerstraße;de:08116:4444;8116049;Nürtingen;Nürtingen;ES;50,6;"Bus;Ruftaxi";166,171,182,183,185,195,RT166;31166_,31171_,31182_,31183_,31185_,31195_,50166_;7;31,5;9,347097961;48,63143519
4445;Krankenhaus;Nürtingen Krankenhaus;de:08116:4445;8116049;Nürtingen;Nürtingen;ES;50,6;"Bus;Ruftaxi";166,171,182,183,185,195,RT166;31166_,31171_,31182_,31183_,31185_,31195_,50166_;7;31,5;9,356914374;48,63060479
4446;Eichendorffstraße;Nürtingen Eichendorffstraße;de:08116:4446;8116049;Nürtingen;Nürtingen;ES;50,6;"Bus;Ruftaxi";180,RT180;31180_,50180_;2;31,5;9,349052443;48,61192425
4447;Rotenbergplatz;Nürtingen Rotenbergplatz;de:08116:4447;8116049;Nürtingen;Nürtingen;ES;50,6;"Ruftaxi;Bus";183,RT183;31183_,50183_;2;31,5;9,3494475;48,61610463
4448;Achalmstraße;Nürtingen Achalmstraße;de:08116:4448;8116049;Nürtingen;Nürtingen;ES;50,6;"Bus;Ruftaxi";183,RT183;31183_,50183_;2;31,5;9,35051945;48,6142219
4449;Waldfriedhof;Nürtingen Waldfriedhof;de:08116:4449;8116049;Nürtingen;Nürtingen;ES;50,6;Bus;183;31183_;1;31;9,358798322;48,61124678
4450;Schelmenwasen;Nürtingen Schelmenwasen;de:08116:4450;8116049;Nürtingen;Nürtingen;ES;50,6;"Bus;Ruftaxi";183,RT183;31183_,50183_;2;31,5;9,350759738;48,60976082
4451;Steinachbrücke;Nürtingen Steinachbrücke;de:08116:4451;8116049;Nürtingen;Nürtingen;ES;50,6;"Bus;Ruftaxi";183,RT183;31183_,50183_;2;31,5;9,347704461;48,60916759
4452;Roßdorf Berliner Straße;Nürt. Roßdorf Berliner Str.;de:08116:4452;8116049;Nürtingen;Nürtingen;ES;50,6;"Bus;Ruftaxi";182,183,194,RT183;31182_,31183_,31194_,50183_;4;31,5;9,341905151;48,60785407
4453;Roßdorf Dürerplatz;Nürt. Roßdorf Dürerplatz;de:08116:4453;8116049;Nürtingen;Nürtingen;ES;50,6;"Bus;Ruftaxi";182,183,RT183;31182_,31183_,50183_;3;31,5;9,340554767;48,60668004
4454;Friedhof;Zizishausen Friedhof;de:08116:4454;8116049;Nürtingen;Zizishausen;ES;50,6;Nachtbus;N81;34081_;1;34;9,340118875;48,64064649
4456;Unterensinger Straße;Zizishausen Unterensinger Str.;de:08116:4456;8116049;Nürtingen;Zizishausen;ES;50,6;"Ruftaxi;Nachtbus;Bus";184,N81,RT184;31184_,34081_,50184_;3;31,34,50;9,349404395;48,64321751
4459;Dammstraße;Nürtingen Dammstraße;de:08116:4459;8116049;Nürtingen;Nürtingen;ES;50,6;"Bus;Ruftaxi";185,195,RT185;31185_,31195_,50185_;3;31,5;9,339027338;48,62155839
4460;Enzenhardtplatz;Nürtingen Enzenhardtplatz;de:08116:4460;8116049;Nürtingen;Nürtingen;ES;50,6;"Ruftaxi;Bus";185,194,195,RT185;31185_,31194_,31195_,50185_;4;31,5;9,332120365;48,61286468
4461;Ostpreußenweg;Nürtingen Ostpreußenweg;de:08116:4461;8116049;Nürtingen;Nürtingen;ES;50,6;"Bus;Ruftaxi";182,185,194,195,RT185;31182_,31185_,31194_,31195_,50185_;5;31,5;9,324046355;48,61000108
4462;Talstraße;Raidwangen Talstraße;de:08116:4462;8116049;Nürtingen;Raidwangen;ES;50,6;"Bus;Ruftaxi;Nachtbus";185,195,N81,RT185,RT195;31185_,31195_,34081_,50185_,50195_;5;31,34,50;9,306311919;48,60382679
4463;Nürtinger Straße;Großbettlingen Nürtinger Str.;de:08116:4463;8116022;Großbettlingen;Großbettlingen;ES;60,7;"Bus;Ruftaxi;Nachtbus";185,187,193,195,N81,RT185,RT195;31185_,31187_,31193_,31195_,34081_,50185_,50195_;7;31,34,50;9,309814305;48,59564308
4464;Grafenberger Straße;Kleinbettl. Grafenberger Str.;de:08116:4464;8116008;Bempflingen;Kleinbettlingen;ES;69;Bus;187;31187_;1;31;9,284986433;48,57072564
4465;Rathaus;Kleinbettlingen Rathaus;de:08116:4465;8116008;Bempflingen;Kleinbettlingen;ES;69;"Ruftaxi;Nachtbus;Bus";187,N81,RT193;31187_,34081_,50193_;3;31,34,50;9,28814671;48,57125732
4466;Rathaus;Tischardt Rathaus;de:08116:4466;8116020;Frickenhausen;Tischardt;ES;60,7;"Bus;Ruftaxi";195,198,RT195,RT198;31195_,31198_,50195_,50198_;4;31,5;9,330238857;48,57603611
4467;Reutte;Frickenhausen Reutte;de:08116:4467;8116020;Frickenhausen;Frickenhausen;ES;60,7;"Bus;Ruftaxi";195,198,RT195,RT198;31195_,31198_,50195_,50198_;4;31,5;9,350051814;48,59173268
4471;Nürtinger Straße;Grötzingen Nürtinger Straße;de:08116:4471;8116081;Aichtal;Grötzingen;ES;49,59;"Bus;Ruftaxi";167,167A,190,RT167;31167_,31167a,31190_,50167_;4;31,5;9,271129429;48,62728704
4472;Kriegerdenkmal;Grötzingen Kriegerdenkmal;de:08116:4472;8116081;Aichtal;Grötzingen;ES;49,59;"Ruftaxi;Bus";167,167A,RT167;31167_,31167a,50167_;3;31,5;9,263330734;48,62757495
4473;Schönblick;Grötzingen Schönblick;de:08116:4473;8116081;Aichtal;Grötzingen;ES;49,59;"Bus;Nachtbus";167,190,809,N92;31167_,31190_,31809_,34092_;4;31,34;9,256690061;48,63151975
4474;Neuffenstraße;Wendlingen (N) Neuffenstraße;de:08116:4474;8116071;Wendlingen (N);Wendlingen (N);ES;51;Bus;155;31155_;1;31;9,379925953;48,670665
4475;Bombach;Aich Bombach;de:08116:4475;8116081;Aichtal;Aich;ES;49,59;"Bus;Nachtbus;Ruftaxi";E,167,167A,190,809,N92,RT167;30075a,31167_,31167a,31190_,31809_,34092_,50167_;7;30,31,34,50;9,233034312;48,62075204
4476;Grörach;Neuenhaus Grörach;de:08116:4476;8116081;Aichtal;Neuenhaus;ES;49,59;"Bus;Nachtbus;Ruftaxi";E,167,167A,190,809,N92,RT167;30075a,31167_,31167a,31190_,31809_,34092_,50167_;7;30,31,34,50;9,214142015;48,62443982
4477;Häfnerstraße;Neuenhaus Häfnerstraße;de:08116:4477;8116081;Aichtal;Neuenhaus;ES;49,59;"Bus;Ruftaxi;Nachtbus";E,167,760,809,N92,RT167;30075a,31167_,31760_,31760q,31809_,34092_,50167_;7;30,31,34,50;9,208456777;48,62405461
4479;Verdistraße;Neckarhausen Verdistraße;de:08116:4479;8116049;Nürtingen;Neckarhausen;ES;50,6;"Bus;Ruftaxi";188,194,RT188;31188_,31194_,50188_;3;31,5;9,317863584;48,6209444
4480;Rathaus;Neckarhausen Rathaus;de:08116:4480;8116049;Nürtingen;Neckarhausen;ES;50,6;"Bus;Ruftaxi;Nachtbus";188,194,N81,RT188;31188_,31194_,34081_,50188_;4;31,34,50;9,309775356;48,61805287
4481;Halde;Neckarhausen Halde;de:08116:4481;8116049;Nürtingen;Neckarhausen;ES;50,6;"Ruftaxi;Bus";188,194,RT188;31188_,31194_,50188_;3;31,5;9,303963793;48,61696229
4482;Nürtinger Straße;Neckartailf. Nürtinger Str.;de:08116:4482;8116041;Neckartailfingen;Neckartailfingen;ES;60,69,50,59;"Bus;Ruftaxi;Nachtbus";188,189,N92,RT188;31188_,31189_,34092_,50188_;4;31,34,50;9,26715196;48,6139423
4483;Rathaus;Neckartailfingen Rathaus;de:08116:4483;8116041;Neckartailfingen;Neckartailfingen;ES;50,59,60,69;"Bus;Ruftaxi;Nachtbus";188,189,N92,RT188;31188_,31189_,34092_,50188_;4;31,34,50;9,264091009;48,61212387
4484;Schule;Neckartailfingen Schule;de:08116:4484;8116041;Neckartailfingen;Neckartailfingen;ES;50,59,60,69;"Bus;Ruftaxi";188,189,190,RT188;31188_,31189_,31190_,50188_;4;31,5;9,267762488;48,60886903
4485;Spitzacker;Neckartenzlingen Spitzacker;de:08116:4485;8116042;Neckartenzlingen;Neckartenzlingen;ES;59,69;"Ruftaxi;Bus";188,190,197,RT188;31188_,31190_,31197_,50188_;4;31,5;9,239123395;48,5947418
4486;Marktplatz;Neckartenzlingen Marktplatz;de:08116:4486;8116042;Neckartenzlingen;Neckartenzlingen;ES;59,69;"Bus;Ruftaxi";188,190,193,197,RT188;31188_,31190_,31193_,31197_,50188_;5;31,5;9,232786005;48,59042035
4487;Rathaus;Neckartenzlingen Rathaus;de:08116:4487;8116042;Neckartenzlingen;Neckartenzlingen;ES;59,69;"Bus;Ruftaxi";188,190,RT188;31188_,31190_,50188_;3;31,5;9,236014662;48,59093534
4488;Rotenbach;Neckartenzlingen Rotenbach;de:08116:4488;8116042;Neckartenzlingen;Neckartenzlingen;ES;59,69;"Bus;Ruftaxi";188,190,RT188;31188_,31190_,50188_;3;31,5;9,242512236;48,59183905
4489;Stuttgarter Straße;Altdorf Stuttgarter Straße;de:08116:4489;8116005;Altdorf (ES);Altdorf (ES);ES;59,69;"Bus;Ruftaxi";188,189,190,RT188;31188_,31189_,31190_,50188_;4;31,5;9,269690547;48,59408059
4490;Schule;Bempflingen Schule;de:08116:4490;8116008;Bempflingen;Bempflingen;ES;69;Bus;187;31187_;1;31;9,271339212;48,570363
